,model,fold,k,slope,delta loglik,AIC,correl,micro_correl,consistency,left_pref,top3_langs
141,LSTM,20000,1.0,-0.009538637559326258,0,-316.1301755686943,0.21872252187443664,0.3211507063746758,0.31990478299200237,-0.008482015460566372,"LLLRLL, RRLRRR, LLRRLL"
142,LSTM,40000,1.0,-0.006241130427769923,0,-314.33419952377454,0.14401895168570267,0.272648169594999,0.32369583095354904,0.033306134026143686,"RLRLLL, RLLLLL, RLRRLL"
143,LSTM,60000,1.0,-0.007015846898828862,0,-314.58375984876807,0.15669245184875488,0.2858401495854055,0.3066149471878833,0.11306870941114533,"LLRLLL, LLLLLL, LLRRLL"
144,LSTM,80000,1.0,-0.007617118579976991,0,-314.78875031698465,0.1663486132701457,0.32139881650463475,0.3188146995609269,-0.002585583481834852,"RLRLLL, LLRLLL, LLLLLL"
145,RNN,0,1.0,1.812599196434158e-06,0,-312.9928214972167,-0.0007431425787359433,0.3462148673717094,-0.11661459988880805,-0.20509731612473142,"RLLLLL, RLRLLL, RLRRLL"
146,RNN,20000,1.0,-0.0025654137941347552,0,-314.74114953956047,0.16415971268414614,0.4017910580229709,0.20781028287882453,0.06338753960393297,"RLLLLL, RLRLLL, RLRRLL"
147,RNN,40000,1.0,-0.0035115152540115477,0,-316.27070415618994,0.22344565998887336,0.42027416354059727,0.24266307570851675,0.028987748816154957,"RLRRLL, RLLLLL, RLRLLL"
148,RNN,60000,1.0,-0.003693325652904998,0,-316.1135008536761,0.21815460357906194,0.3872564515929614,0.2907324483799182,-0.015029833992591085,"RLRLLL, RLLLLL, RLRRLL"
149,RNN,80000,1.0,-0.0035635933240507683,0,-315.86272495770015,0.20940921099972457,0.36125694027993943,0.22114289302329726,-0.05140829153072275,"LRLRRR, LRRRRR, RLRLLL"
150,Transformer-action_td,0,1.0,-0.06575358818906957,0,-322.03493027285646,0.3629832940466193,0.43047091627694234,0.17375173048369286,0.2801523481049439,"LLRRLL, LLRRRL, LLRLLL"
151,Transformer-action_td,20000,1.0,-0.03612701536250624,0,-316.1634806639512,0.21985201719431163,0.2829880827607265,0.08902151495737626,0.35980863308709715,"LLRRLL, LLRLLL, LLRRRL"
152,Transformer-action_td,40000,1.0,-0.06138511586618621,0,-319.29651110636564,0.3062685307281403,0.27084446738363777,0.1711769948471218,0.38856502570517704,"LLRLLL, LLRRLL, LLLRRL"
153,Transformer-action_td,60000,1.0,-0.06724160421834316,0,-318.31744430237444,0.28254356325213803,0.177858858935197,0.0728752915194665,0.39791873286691626,"LLRLLL, LLRRLL, LLLRLL"
154,Transformer-action_td,80000,1.0,-0.05590962195092227,0,-321.2799076417824,0.34850158119267133,0.31450265778282815,0.1628238541540934,0.3678863782485462,"LLLRRL, LLRLLL, LLRRRL"
155,Transformer-action_lc-as,0,1.0,-0.02860616581741255,0,-320.4039466508387,0.3306752396591619,0.4357338189292058,0.10680436604869153,0.3267375057593832,"LLLLLL, LLRLLL, LLRRLL"
156,Transformer-action_lc-as,20000,1.0,-0.02601976312486866,0,-319.59900073627057,0.31316667967771317,0.4211856593335767,0.10409802547398575,0.3675034591072357,"LLRRLL, LLLLLL, LLLRLL"
157,Transformer-action_lc-as,40000,1.0,-0.027389263711432965,0,-319.1568672138615,0.3030197763640752,0.432352724272449,0.09999936177816363,0.37995197848847484,"LLRLLL, LLLLLL, RLLRLL"
158,Transformer-action_lc-as,60000,1.0,-0.025387317795765658,0,-318.1273257836395,0.27765688352337137,0.40714530658877285,0.11419521018162526,0.3522258852461602,"RLRRLL, LLLLLL, LLLRLL"
159,Transformer-action_lc-as,80000,1.0,-0.027989729259639298,0,-318.55574924958887,0.28853207372193285,0.4202660479379396,0.09263288449815335,0.33230874221852114,"LLLRLL, LLRLLL, RLRRLL"
160,LSTM-action_td,0,1.0,-0.4513039866740023,0,-320.2308932439571,0.3270085063184299,0.4876388200088807,0.21361681103757046,-0.22079784172310776,"LRRRRL, LRLRRL, LRRRRR"
161,LSTM-action_td,20000,1.0,-0.022982624758972336,0,-313.0059006867691,0.01431410507991282,0.36313231232340354,0.041583012242077916,-0.4130130795739798,"LRLRRR, LRRLLL, RLLRRL"
162,LSTM-action_td,40000,1.0,-0.09621634552585132,0,-313.26847725925495,0.0655622515256844,0.33672269713777603,0.12922734918974133,-0.3406757694134046,"RLLRRR, LRLRRR, LRLRRL"
163,LSTM-action_td,60000,1.0,-0.11363142283767697,0,-313.3493317760538,0.07453546795530822,0.3736478703526147,-0.07896706174030113,-0.14825579700563518,"RLLRRL, LRLRRR, LRRLRL"
164,LSTM-action_td,80000,1.0,-0.15450400625897232,0,-313.8258326483751,0.11371897445857578,0.2891758131918456,-0.017386721437950253,-0.23441426026003903,"LRLRRL, LRRRRL, LRRRRR"
165,LSTM-action_lc-as,0,1.0,-0.11882151168682506,0,-315.56698987787325,0.1985541947960628,0.41009136767915466,0.22682868867266043,0.02252743682256183,"RLLRRR, LLLLLL, LLLRLL"
166,LSTM-action_lc-as,20000,1.0,-0.16436384849423322,0,-316.2083609858772,0.221364033790595,0.36916404129535035,0.2606233456578416,-0.03726779962499714,"LLLLLL, RLLLRR, LLRRLL"
167,LSTM-action_lc-as,40000,1.0,-0.1319650492309114,0,-316.1358248779759,0.21891456211285562,0.38889900527484894,0.18257119239243888,0.062404044820884366,"RLRLLL, RLLRRR, LLLLLL"
168,LSTM-action_lc-as,60000,1.0,-0.15559642254165548,0,-317.1721561687302,0.2514281274454853,0.4330152226633585,0.18742767855139128,-0.06600535807109026,"LLRRLL, RLLRRR, LLLLLL"
169,LSTM-action_lc-as,80000,1.0,-0.1767511589074423,0,-318.6281464648964,0.2903225859803584,0.418279193381049,0.22501104800318356,0.043926217758585434,"RLRRRR, LLLLLL, LLRLLL"
170,RNN-action_td,0,1.0,-0.010955983192408926,0,-313.26089114516725,0.06465584506299651,0.16419939133343953,0.012236395512177423,-0.47734725486114254,"RLRRRR, LRLRRR, RLLRRR"
171,RNN-action_td,20000,1.0,0.0016705710183557362,0,-312.999744725106,-0.010426973970106806,0.15349658540192876,0.0016597671531353997,-0.5875376371773497,"RRLRLR, RRLLLR, RLRLRR"
172,RNN-action_td,40000,1.0,0.018879021965609685,0,-313.68353366028003,-0.10360933895043459,0.027629640465823,-0.12519550325870882,-0.5996123991631301,"RRLLLR, RRRLLR, RLRRRR"
173,RNN-action_td,60000,1.0,0.02317773790613975,0,-314.3961080549486,-0.1472693369204633,0.10612762911810865,-0.06660741158823966,-0.5845544167339345,"RRRRRR, RLLRRR, RLRRRR"
174,RNN-action_td,80000,1.0,0.011235480866094376,0,-313.355064091483,-0.0751305652052853,-0.0147363243570596,-0.10106438681578533,-0.4376945912653507,"RLRRRR, RRLLLR, RRLRRR"
175,RNN-action_lc-as,0,1.0,-0.01846996267350429,0,-313.8093743878775,0.11259723704120897,0.31106994362841217,0.15998731625041102,0.022126935370391523,"RLRRLL, RLRRRR, RLLRLL"
176,RNN-action_lc-as,20000,1.0,-0.015149466160813085,0,-313.713064400702,0.10578872515870598,0.25577733873361863,0.11789757861109162,0.0983822132470781,"LLRRLL, RLRRLL, RLRLRR"
177,RNN-action_lc-as,40000,1.0,-0.011066132960682758,0,-313.22213866650566,0.05980986107565876,0.20173752899729103,0.12222047390071861,0.03308357809569311,"RLLLRR, RLRRLL, RLLRLL"
178,RNN-action_lc-as,60000,1.0,-0.02427258147078564,0,-314.67501135060485,0.16106623185994368,0.43602138231670073,0.18972885113281385,0.03356482177202019,"RLRRLL, RLLRLL, RLLLLL"
179,RNN-action_lc-as,80000,1.0,-0.005652226660031588,0,-313.0772321519093,0.03631251333186104,0.17122789469168775,0.15759963102793142,-0.047852415323238126,"RLRRRR, RLLRRR, RLRRLL"
180,3gram,0,1.0,-0.0043699341925844525,0,-313.62038468074223,0.09878412190027484,0.18710300227683474,0.35459693279607635,-0.07205936032685198,"RRRRRR, RRLRRR, LRLRRR"
181,3gram,20000,1.0,-0.0039194755766005255,0,-313.49749606232115,0.0886288818255162,0.17645534125814394,0.3402350233394328,-0.06722072988056771,"RRRRRR, RRLRRR, LRLRRR"
182,3gram,40000,1.0,-0.0036934071393963062,0,-313.4609853716243,0.08537516522529295,0.17748114137029344,0.34061757775592194,-0.06090513841852585,"RRLRRR, RRRRRR, LRLRRR"
183,3gram,60000,1.0,-0.0038172719589437245,0,-313.4741436181936,0.08656209838004086,0.1759347938805672,0.34251725950147194,-0.04580972230472963,"RRRRRR, RRLRRR, LRLRRR"
184,3gram,80000,1.0,-0.003418081567144571,0,-313.38707541178104,0.07836983505627658,0.15836846679648445,0.3359688982292842,-0.05782019393640009,"RRLRRR, RRRRRR, LRLRRR"
185,4gram,0,1.0,-0.0035228659858427326,0,-313.41822981401447,0.0813972424630801,0.18215947756059556,0.3428705938775001,-0.08392311716996731,"RRLRRR, RRRRRR, LRLRRR"
186,4gram,20000,1.0,-0.00286838357928999,0,-313.2834908194918,0.06731983332140656,0.17076737319684843,0.3233249616066928,-0.07817789302139105,"LRRRRR, LRLRRR, RRRRRR"
187,4gram,40000,1.0,-0.0027758706723692004,0,-313.2650263025484,0.06515150001655917,0.17421148481076812,0.3245963444856671,-0.05851403259093424,"LRLRRR, LRRRRR, RRLRRR"
188,4gram,60000,1.0,-0.002510231496030617,0,-313.2128073434199,0.058582664095809645,0.15491479841094677,0.32776527923458343,-0.05535445098200964,"RRRRRR, LRLRRR, RRLRRR"
189,4gram,80000,1.0,-0.0022707234525788304,0,-313.17978282179934,0.054014429435169396,0.14157652394746773,0.31632380160756024,-0.04534493547948093,"LRLRRR, RRLRRR, LRRRRR"
190,5gram,0,1.0,-0.0029245804231291376,0,-313.2803709919928,0.06695843779388506,0.1863507237883718,0.32826023658406667,-0.07825765892495701,"RRLRRR, RRRRRR, LRLRRR"
191,5gram,20000,1.0,-0.0025228822212118524,0,-313.2132288128061,0.05863865081401089,0.18052188706272948,0.3101934336018361,-0.07224129023238718,"LRRRRR, LRLRRR, RRRRRR"
192,5gram,40000,1.0,-0.0024139300159672964,0,-313.1936241768926,0.055974775211902014,0.17852419781421958,0.31005466961152683,-0.048747817829867424,"LRLRRR, LRRRRR, RRRRRR"
193,5gram,60000,1.0,-0.002113445490468721,0,-313.1450408589773,0.04874579221629102,0.15718679528104595,0.3144739266786709,-0.04825929163440279,"LRLRRR, LRRRRR, RRRRRR"
194,5gram,80000,1.0,-0.0017484860907730493,0,-313.10116729513834,0.04113419826766059,0.14601102669883628,0.30324351091914203,-0.04265783414201285,"LRLRRR, LRRRRR, RRLRRR"
195,3gram_actions_td,0,1.0,-0.2131224497126915,0,-315.51637884039866,0.1966312452128139,0.2799606286779795,0.19808530158535642,0.16762306017628698,"RLLRRL, LLLRRL, RLLRRR"
196,3gram_actions_td,20000,1.0,-0.23521391580433987,0,-315.59818187977794,0.19972935456315005,0.29269287310502223,0.1897845251706302,0.18395373482058797,"RLLRRL, LLLRRL, RLLRRR"
197,3gram_actions_td,40000,1.0,-0.2289345723643815,0,-315.70822858137427,0.20381678807236672,0.29438952782576944,0.1904779078010798,0.14179273428137004,"RLLRRR, LLLRRR, RLRRRL"
198,3gram_actions_td,60000,1.0,-0.23209880786515374,0,-315.7470123093337,0.20523627617031964,0.3167318654395167,0.19381504665378707,0.1957223308512772,"RLLRRL, LLLRRL, RLRRRR"
199,3gram_actions_td,80000,1.0,-0.22729250135712903,0,-315.31407653021523,0.188733358508547,0.2673703210550067,0.19825847949290287,0.17497822726608198,"RLLRRR, LLLRRR, RLLRRL"
200,4gram_actions_td,0,1.0,-0.5565154738354914,0,-318.52386265196185,0.28773928049941866,0.3804773845511337,0.2780742015431487,-0.003758439320870874,"LLRRRL, RLRRRL, LLRRRR"
201,4gram_actions_td,20000,1.0,-0.6241259919547355,0,-318.6515410602757,0.2908983893402204,0.3949523861565794,0.2611497242149371,-0.0076527849577547186,"LLRRRL, RLRRRL, LLRRRR"
202,4gram_actions_td,40000,1.0,-0.5846536417725808,0,-319.1291107992512,0.30236902565476026,0.42577114547588596,0.28948083240831585,0.028278397978979318,"RLRRRL, LLRRRR, RLRRRR"
203,4gram_actions_td,60000,1.0,-0.6522404511333235,0,-318.59301050932163,0.28945524734858846,0.4006536203069106,0.3047555126299375,0.0959082320462483,"LLRRRL, RLRRRL, LLRRRR"
204,4gram_actions_td,80000,1.0,-0.6337378309297858,0,-318.684883005666,0.29171669705316344,0.39925336374825443,0.2943153921284809,0.10565501474259478,"LLRRRL, RLRRRL, LLRRRR"
205,5gram_actions_td,0,1.0,-0.24193466299691582,0,-314.1107789957129,0.13159386795845404,0.4828473798602799,0.29876528551810355,0.02270940742852004,"RLLRRL, RLRRRL, RLLLLL"
206,5gram_actions_td,20000,1.0,-0.26375858177048006,0,-314.49547320534907,0.15233511349481096,0.5492463351927548,0.2621501626890116,0.03358847744567808,"RLLRRL, RLRRRL, RLLLLL"
207,5gram_actions_td,40000,1.0,-0.18216138306488278,0,-313.7836497938273,0.11082060808720938,0.5126696505417838,0.2837463239832697,0.08907048495376814,"RLLRRL, RLRRRL, RLLLLL"
208,5gram_actions_td,60000,1.0,-0.15472323636677815,0,-313.5061777139458,0.08938486910338107,0.48678874587468146,0.2662605240791108,0.1937959972647142,"RLLLLL, RLLRLL, RLLRRL"
209,5gram_actions_td,80000,1.0,-0.1795371763921247,0,-313.7306960343305,0.10706833331673911,0.4899660797176135,0.2735601033225069,0.17042306990376876,"RLLRLL, RLLLLL, RLLRRL"
210,3gram_actions_lc-as,0,1.0,-0.034180362518178846,0,-315.1427485693744,0.18175581993444523,0.5509613709189314,0.1406696021616836,0.2660484201315215,"RLLRRR, RLLRRL, RLRRRR"
211,3gram_actions_lc-as,20000,1.0,-0.03505008766551331,0,-315.1394359373489,0.1816180795131141,0.5601611655472132,0.1374625656508028,0.2731514416880175,"RLLRRL, RLLRRR, RLRRRR"
212,3gram_actions_lc-as,40000,1.0,-0.03392093309957477,0,-315.1134599016606,0.1805340949620839,0.5572431671800487,0.13421232941425063,0.26624893567468827,"RLLRRL, RLLRRR, RLRRRR"
213,3gram_actions_lc-as,60000,1.0,-0.03445802327430755,0,-315.06760446293,0.17860339337011283,0.5570889717322571,0.13922313241874648,0.26519964347716085,"RLLRRR, RLLRRL, RLRRRR"
214,3gram_actions_lc-as,80000,1.0,-0.03394621720808635,0,-315.0509215389659,0.17789542917621892,0.5581523569698147,0.13333297079646034,0.2774267679431478,"RLLRRL, RLLRRR, RLLRLL"
215,4gram_actions_lc-as,0,1.0,-0.06533812911193047,0,-316.3089056946793,0.22471068251746987,0.5068930572595446,0.21055982035150228,0.21626960066497986,"RLLRLL, RLRRLL, LLLRLL"
216,4gram_actions_lc-as,20000,1.0,-0.06558606318431746,0,-316.1773668549505,0.22032106456399903,0.5159735037318296,0.20703522935268306,0.2183625707636849,"RLLRLL, RLRRLL, LLLRLL"
217,4gram_actions_lc-as,40000,1.0,-0.0629041966365517,0,-316.0423172790286,0.21571168637325028,0.5029811556792343,0.20395509951370974,0.2142416234147633,"RLLRLL, RLRRLL, LLLRLL"
218,4gram_actions_lc-as,60000,1.0,-0.06104460260591227,0,-315.8573797173536,0.20921844432618464,0.4990256159733547,0.2023954641727917,0.23358719646126008,"RLLRLL, RLRRLL, LLLRLL"
219,4gram_actions_lc-as,80000,1.0,-0.06422189891207979,0,-316.0511397088162,0.21601610738850854,0.5032672988467626,0.2019774143835511,0.22994703711545997,"RLLRLL, RLRRLL, LLLRLL"
220,5gram_actions_lc-as,0,1.0,-0.06302359200701742,0,-315.5828881635993,0.19915410129854283,0.4727589221058483,0.2153519078138661,0.2799982753599648,"LLLRLL, RLLRLL, RLRRLL"
221,5gram_actions_lc-as,20000,1.0,-0.06079464655202339,0,-315.38598657942526,0.19158090682801548,0.49118134450787293,0.20505369767827625,0.27444749946438923,"RLLRLL, RLRRLL, LLLRLL"
222,5gram_actions_lc-as,40000,1.0,-0.05702729460922083,0,-315.085100073954,0.17934264588546342,0.46412934631744773,0.20215304659029085,0.2800369346644418,"RLLRLL, RLRRLL, LLLRLL"
223,5gram_actions_lc-as,60000,1.0,-0.05750964522092279,0,-315.07178432261975,0.1787803037853605,0.4649119012162346,0.19970434376250268,0.30523717006226947,"LLLRLL, RLRRLL, RLLRLL"
224,5gram_actions_lc-as,80000,1.0,-0.05712180088024969,0,-315.082916211626,0.17925054739336707,0.45859224472688964,0.20059206823403586,0.3009769095031117,"RLLRLL, RLRRLL, LLLRLL"
225,RNNG_top_down,0,1.0,0.36605906117258435,0,-318.2447928456908,-0.2806879323077873,-0.010695555991097233,-0.18358858745357098,0.10815938011744258,"RLLRLL, RRRRLL, RRRLLL"
226,RNNG_top_down,20000,1.0,0.28232025414003753,0,-315.7508893626261,-0.2053775901938093,0.2964322133801186,-0.10102070501420539,0.051233660193793,"RRLRLL, RLLRLL, RLLLLL"
227,RNNG_top_down,40000,1.0,0.2722755255265295,0,-315.28262495410473,-0.1874732998933823,0.061885675988471084,-0.11733304583133689,0.1466929082034064,"RLLRLL, RLRRLL, RRRRLL"
228,RNNG_top_down,60000,1.0,0.2624284179878561,0,-315.1983445186374,-0.1840510875517403,-0.09073386345358612,-0.051766629914672,0.3276018815913582,"RLRRLL, RLLRLL, RRRRLL"
229,RNNG_top_down,80000,1.0,0.35457028757866527,0,-317.9715882357815,-0.2735777951212614,0.04215085861912954,-0.16328315231003998,0.09001482931072068,"RLLRLL, RRRLLL, RLRRLL"
230,RNNG_top_down_beam,0,1.0,-0.0002724287512609709,0,-313.57246489731597,0.09495570006611687,-0.39140401221915944,-0.10253583800363945,-0.26860837284602845,"RRRRLL, RRRLLL, RRLLLL"
231,RNNG_top_down_beam,20000,1.0,-0.00042392892306230374,0,-313.822270657367,0.11347716624371137,-0.2592332271035867,-0.061063786506491594,-0.351702535989239,"RRRRLL, RRLRLL, RRRLLL"
232,RNNG_top_down_beam,40000,1.0,-0.00046647016606851227,0,-314.2206352555694,0.1378487529226605,-0.26808436930392276,-0.005929295693595467,-0.24603254772924538,"RRRRLL, RRRLLL, RRLRLL"
233,RNNG_top_down_beam,60000,1.0,-0.0002880814453772668,0,-313.33199985171154,0.07270620811547493,-0.4738835625977195,-0.0678618354170285,-0.26517397808134396,"RRRRLL, RRLLLL, RRRLLL"
234,RNNG_top_down_beam,80000,1.0,-0.00021408578384435204,0,-313.1437275849382,0.04853535721842918,-0.1824495821303589,-0.1426596865377385,-0.3722974746661807,"RRRLLL, RRRRLL, RRLRLL"
235,RNNG_in_order,0,1.0,0.22099221672253788,0,-315.342927459343,-0.1898813338256951,0.21460550084478808,-0.18048711050228744,-0.2302904074484523,"RRRRRL, RRLLRL, RRLRRL"
236,RNNG_in_order,20000,1.0,0.13416600285234534,0,-313.79986223002123,-0.11194366322726045,0.37104127011472543,-0.14978450426647938,-0.21863922450924642,"RRRLRL, RRRRRL, RRRRLL"
237,RNNG_in_order,40000,1.0,0.1288497507887313,0,-313.9926980000451,-0.1245078590520623,0.3302184587012467,-0.14263276532545788,-0.22281838221590627,"RRRRRL, RRRRLL, RRLLRL"
238,RNNG_in_order,60000,1.0,0.22063284657666815,0,-315.15760901146376,-0.18237235492122264,0.30458645296608994,-0.11150969152685429,-0.17893272490572693,"RRRRLL, RRLRLL, RRRLRL"
239,RNNG_in_order,80000,1.0,0.29903085259971596,0,-317.9415327814145,-0.27278240381677843,0.03365167648913273,-0.1712013000787472,-0.20685495405814186,"RRRLRL, RRRRRL, RRRRLL"
240,RNNG_in_order_beam,0,1.0,0.0021830450318846275,0,-317.02019088836994,-0.24695972709754635,0.2443687892183647,-0.12292944659112269,-0.31119593446375954,"RLRLRL, RLRRLL, RRRRRL"
241,RNNG_in_order_beam,20000,1.0,0.0016618698334536844,0,-315.30568608433913,-0.18839809301973154,0.2990024916488629,-0.23373468835197395,-0.13726263569461866,"RRRLRL, RRRRRL, RRRRLL"
242,RNNG_in_order_beam,40000,1.0,0.0012961718815749108,0,-314.76692778306875,-0.16534891286229564,0.3639747831427633,-0.09223807875038231,-0.29493566048573905,"RRRRRL, RRRRLL, RLRLLL"
243,RNNG_in_order_beam,60000,1.0,0.002033752617136956,0,-316.1994451074417,-0.22106456552289985,0.38211307531555283,-0.03459678739363499,-0.2665553084049276,"RLRRLL, RRRRLL, RRLRLL"
244,RNNG_in_order_beam,80000,1.0,0.002928434809629196,0,-321.19880181197396,-0.34689952863479395,0.037533241414787755,-0.15123005113209773,-0.3021463134427178,"RRRLRL, RRRRRL, LRLLRR"
245,SRNNG_top_down,0,1.0,-0.00876089896083861,0,-313.05598986415185,0.03141767845486234,0.2392312645036741,0.06727319959946762,0.042864539656656694,"RLLRRR, RLRRRR, RLLRRL"
246,SRNNG_top_down,20000,1.0,0.002039567641930022,0,-312.99553276688715,-0.00655094869260453,0.07989701468663463,0.06325577917557766,0.10571701405548412,"RLLRLR, RLRRLR, LLLRLR"
247,SRNNG_top_down,40000,1.0,0.011627365012680822,0,-313.12239652891066,-0.0449790270462374,0.07693097026631664,-0.0008063184240446886,0.11463406439247022,"RLLRRR, LLLRLR, LLLRRR"
248,SRNNG_top_down,60000,1.0,0.01430480790388947,0,-313.192416790928,-0.05580653174635127,0.10529057332136284,-0.0065651566485686215,0.036042287439330946,"RLLRLR, RLLRRR, RLRRLR"
249,SRNNG_top_down,80000,1.0,-0.0761860425868873,0,-314.9695971618452,0.17440046323213848,0.03326269942342188,0.01106305083274993,0.20865740859788523,"LLLRLR, LLLRRR, RLLRLR"
250,SRNNG_top_down_beam,0,1.0,-5.8797931523491616e-05,0,-314.6612891197112,0.16041652373825874,0.06740057035582768,-0.00788585911298121,-0.2571015363982765,"LLLRRR, LLRRRR, RLRRRR"
251,SRNNG_top_down_beam,20000,1.0,-5.314184852418156e-05,0,-314.46793727177817,0.1509491032467333,-0.07698636999326508,0.04895912590453243,-0.13288626038208035,"LLLRLR, LLRRRR, LLRRLR"
252,SRNNG_top_down_beam,40000,1.0,-2.6156734110587862e-05,0,-313.4312141730126,0.08262582562177953,-0.06647701449052301,-0.021565004300556148,-0.19881404707992673,"LLLRLR, LLLRRR, LLRRLR"
253,SRNNG_top_down_beam,60000,1.0,-1.6287914332655204e-05,0,-313.19002437298826,0.0554716430133904,-0.006982319478130314,-0.07794930736669727,-0.34736913729460434,"LLLRLR, LLRRLR, RLLRRR"
254,SRNNG_top_down_beam,80000,1.0,-0.000102629378402617,0,-318.23788329383416,0.28051070223803787,-0.05509981366615458,-0.04308694892951374,-0.14012566289825493,"LLLRLR, LLLRRR, LLRRLR"
255,SRNNG_in_order,0,1.0,-0.08752869003728825,0,-318.53653725561657,0.28805471646893893,0.43182838602847373,0.13572906554961545,-0.3360397455611769,"LRRRRR, LRLRRR, LLLRRR"
256,SRNNG_in_order,20000,1.0,-0.022424068744901514,0,-313.37479579468453,0.07714351665385394,0.14578340633464093,-0.044365799569788325,-0.5077851323039466,"RLLRRR, RLRRRR, LRLRRR"
257,SRNNG_in_order,40000,1.0,-0.07256763763291159,0,-318.11434721212163,0.27731961629719215,0.274869907021924,0.06008778581647066,-0.3044592222488779,"LRLRRR, LLLRRR, RLLRRR"
258,SRNNG_in_order,60000,1.0,-0.02670607984577679,0,-313.8258852162974,0.1137225391175958,0.09854881193151838,0.011318217936335348,-0.41681243992269246,"LLLRRR, LRLRRR, LRRRRR"
259,SRNNG_in_order,80000,1.0,-0.05384392698698737,0,-315.59999857143924,0.19979756788621528,0.2364460670943718,0.0744004504743917,-0.46269258358339,"LRLRRR, RRLRRR, RLLRRR"
260,SRNNG_in_order_beam,0,1.0,-7.730565167082321e-05,0,-317.30400189433726,0.25523317854221106,0.37004595864456186,0.1485805693204853,-0.27097954302747895,"LRRRRR, LRLRRR, RLLRRR"
261,SRNNG_in_order_beam,20000,1.0,-2.1311088867732373e-05,0,-313.354192081415,0.07504034572843435,0.10051913902933138,-0.06322006838062406,-0.4710949931633269,"RLLRRR, RLRRRR, LRLRRR"
262,SRNNG_in_order_beam,40000,1.0,-6.184825408390609e-05,0,-316.9125136663891,0.24373742425712636,0.206443801472319,0.07497670610447371,-0.25707265130445034,"LRLRRR, RLLRRR, LRRRRR"
263,SRNNG_in_order_beam,60000,1.0,-1.721328530503624e-05,0,-313.52377580506817,0.0908976929455412,0.045469922000313356,0.024045687805480283,-0.4062148995677533,"LRLRRR, LLLRRR, LRRRRR"
